customer_id,age,gender,signup_channel,membership_tier,monthly_visits,avg_discount_rate,online_ad_cost,offline_ad_cost,total_ad_cost,campaign_group,responded,monthly_spend
1783,18,Male,Social Ads,Basic,2,0.115,9.42,5.96,15.38,treatment,0,30.36
1784,33,Male,Organic Search,Basic,9,0.075,6.83,9.88,16.71,control,0,14.53
1785,39,Male,Organic Search,Basic,12,0.085,10.09,2.03,12.12,control,0,22.8
1786,37,Male,Influencer,Silver,10,0.059,9.3,3.0,12.3,treatment,0,28.09
1787,45,Male,Referral,Silver,7,0.149,3.07,8.27,11.34,control,0,26.89
1788,32,Male,Social Ads,Basic,6,0.215,4.16,2.5,6.66,control,0,19.43
1789,44,Male,Social Ads,Gold,15,0.089,1.8,12.55,14.35,control,1,17.01
1790,29,Female,Organic Search,Basic,6,0.199,0.89,8.43,9.32,control,1,18.36
1791,55,Female,Social Ads,Silver,8,0.146,20.57,6.06,26.63,treatment,0,13.8
1792,40,Male,Social Ads,Basic,13,0.4,22.38,14.38,36.76,treatment,0,26.57
1793,51,Female,Social Ads,Basic,3,0.326,2.99,3.13,6.12,control,0,29.76
1794,20,Female,Social Ads,Basic,14,0.158,22.9,6.27,29.17,control,0,28.18
1795,75,Male,Organic Search,Basic,4,0.134,22.23,5.34,27.57,treatment,0,30.98
1796,38,Female,Social Ads,Silver,5,0.122,17.74,5.36,23.1,control,0,18.79
1797,50,Male,Referral,Basic,8,0.403,7.96,5.52,13.48,control,0,42.49
1798,25,Female,Influencer,Gold,9,0.264,22.54,5.35,27.89,control,1,41.27
1799,63,Female,Organic Search,Silver,7,0.1,10.92,3.31,14.23,treatment,0,27.44
1800,52,Female,Organic Search,Basic,3,0.22,22.7,4.4,27.1,treatment,0,35.24
1801,47,Female,Organic Search,Basic,4,0.141,15.88,4.88,20.76,treatment,0,26.52
1802,43,Female,Referral,Basic,7,0.065,25.38,1.29,26.67,control,0,38.23
1803,32,Male,Social Ads,Silver,7,0.1,3.36,0.6,3.96,treatment,0,14.5
1804,39,Female,Influencer,Basic,5,0.202,16.59,3.33,19.92,treatment,1,32.39
1805,24,Male,Organic Search,Gold,9,0.297,7.91,7.86,15.77,control,0,22.23
1806,51,Male,Influencer,Gold,14,0.147,19.54,2.93,22.47,treatment,0,117.53
1807,43,Male,Organic Search,Silver,8,0.216,21.15,2.15,23.3,control,0,31.18
1808,51,Female,Social Ads,Basic,5,0.183,0.77,2.54,3.31,treatment,0,15.14
1809,46,Female,Organic Search,Basic,6,0.123,6.11,1.23,7.34,treatment,0,34.59
1810,18,Female,Influencer,Silver,8,0.161,11.22,6.3,17.52,control,0,36.87
1811,41,Female,Social Ads,Silver,9,0.114,14.59,6.35,20.94,treatment,1,18.04
1812,27,Male,Influencer,Gold,10,0.285,11.69,26.46,38.15,control,1,62.99
1813,76,Female,Influencer,Basic,5,0.164,23.18,8.97,32.15,control,1,35.35
1814,36,Male,Organic Search,Basic,7,0.027,27.78,7.04,34.82,control,0,29.0
1815,38,Female,Organic Search,Basic,6,0.094,9.73,7.38,17.11,treatment,0,31.84
1816,27,Female,Referral,Basic,8,0.2,8.38,6.46,14.84,control,0,18.0
1817,31,Female,Organic Search,Gold,9,0.392,2.65,0.12,2.77,control,0,28.74
1818,48,Male,Social Ads,Silver,13,0.245,3.24,5.33,8.57,treatment,1,43.97
1819,37,Female,Organic Search,Gold,11,0.069,0.39,1.58,1.97,treatment,0,16.52
1820,37,Female,Social Ads,Basic,8,0.293,7.57,6.57,14.14,treatment,0,34.03
1821,49,Female,Social Ads,Silver,16,0.19,25.63,3.82,29.45,control,1,23.85
1822,49,Female,Referral,Basic,6,0.267,23.22,2.03,25.25,control,0,18.06
1823,45,Female,Organic Search,Basic,11,0.149,13.05,4.6,17.65,control,0,29.79
1824,55,Female,Organic Search,Basic,6,0.255,5.8,9.22,15.02,control,0,19.27
1825,28,Female,Organic Search,Basic,3,0.082,4.22,1.57,5.79,control,1,41.24
1826,35,Female,Social Ads,Basic,6,0.044,13.44,5.54,18.98,treatment,1,36.65
1827,50,Female,Social Ads,Basic,13,0.037,31.38,7.16,38.54,treatment,0,22.85
1828,45,Male,Social Ads,Silver,10,0.117,11.87,6.23,18.1,treatment,0,32.14
1829,58,Female,Referral,Silver,15,0.258,5.68,3.61,9.29,control,0,26.01
1830,26,Female,Social Ads,Basic,5,0.197,7.05,5.34,12.39,treatment,0,9.23
1831,37,Male,Influencer,Silver,11,0.252,32.55,4.79,37.34,treatment,0,36.97
1832,41,Male,Referral,Basic,3,0.3,12.88,10.52,23.4,treatment,0,44.98
1833,26,Female,Social Ads,Basic,7,0.208,6.87,8.38,15.25,treatment,1,26.26
1834,41,Male,Influencer,Basic,8,0.067,6.03,2.63,8.66,treatment,0,29.81
1835,48,Female,Organic Search,Basic,5,0.196,11.53,4.44,15.97,treatment,1,20.99
1836,54,Male,Organic Search,Gold,17,0.063,6.88,5.09,11.97,treatment,0,17.29
1837,37,Male,Social Ads,Gold,19,0.113,16.06,13.88,29.94,control,0,23.31
1838,43,Male,Influencer,Basic,2,0.081,7.38,8.25,15.63,control,0,16.45
1839,32,Female,Social Ads,Basic,5,0.206,2.95,4.85,7.8,control,0,24.88
1840,22,Male,Organic Search,Silver,7,0.108,3.33,4.72,8.05,treatment,0,78.56
1841,40,Male,Referral,Silver,10,0.155,5.66,7.01,12.67,treatment,0,50.22
1842,37,Female,Social Ads,Basic,2,0.065,7.93,0.45,8.38,treatment,1,24.78
1843,42,Female,Referral,Basic,4,0.101,5.54,0.77,6.31,control,0,33.52
1844,58,Female,Social Ads,Silver,8,0.126,11.25,0.56,11.81,treatment,0,60.18
1845,44,Male,Influencer,Basic,6,0.042,4.42,2.85,7.27,treatment,0,19.89
1846,41,Male,Organic Search,Gold,11,0.128,0.55,0.86,1.41,treatment,1,71.03
1847,44,Male,Organic Search,Basic,9,0.127,3.54,2.27,5.81,treatment,0,25.55
1848,45,Male,Influencer,Silver,6,0.064,2.64,25.83,28.47,control,1,35.28
1849,51,Female,Organic Search,Silver,8,0.165,6.32,10.41,16.73,treatment,0,43.29
1850,61,Female,Social Ads,Basic,3,0.367,7.21,1.94,9.15,control,0,31.46
1851,44,Male,Social Ads,Silver,11,0.093,28.09,4.38,32.47,treatment,0,33.2
1852,55,Female,Organic Search,Basic,12,0.28,9.26,6.43,15.69,treatment,1,26.73
1853,35,Male,Influencer,Basic,5,0.097,8.3,14.21,22.51,control,0,41.36
1854,51,Female,Influencer,Basic,4,0.141,8.49,12.9,21.39,treatment,1,37.58
1855,39,Male,Referral,Basic,5,0.062,13.73,3.09,16.82,control,0,40.39
1856,23,Male,Organic Search,Basic,5,0.108,13.78,16.94,30.72,control,0,20.58
1857,34,Female,Referral,Silver,5,0.206,28.05,3.99,32.04,treatment,0,20.3
1858,25,Male,Organic Search,Gold,17,0.214,10.81,0.97,11.78,control,0,39.03
1859,19,Male,Organic Search,Basic,4,0.177,18.8,5.06,23.86,control,0,20.92
1860,51,Male,Referral,Silver,7,0.168,4.43,8.27,12.7,control,0,35.19
1861,42,Male,Influencer,Silver,8,0.155,24.97,8.04,33.01,control,0,47.06
1862,48,Female,Referral,Silver,7,0.046,2.46,4.55,7.01,treatment,1,19.14
1863,54,Male,Social Ads,Basic,3,0.295,5.51,2.18,7.69,control,0,20.9
1864,46,Male,Organic Search,Basic,3,0.152,6.77,4.84,11.61,control,0,24.67
1865,26,Female,Organic Search,Basic,4,0.139,8.17,2.04,10.21,treatment,0,29.62
1866,50,Male,Influencer,Silver,6,0.409,2.46,3.51,5.97,treatment,0,32.86
1867,36,Male,Influencer,Silver,22,0.185,16.77,5.82,22.59,treatment,0,70.34
1868,32,Female,Organic Search,Basic,10,0.04,18.98,10.05,29.03,treatment,0,26.41
1869,32,Male,Social Ads,Silver,16,0.233,2.39,6.98,9.37,control,0,25.45
1870,33,Male,Social Ads,Basic,11,0.08,33.78,0.64,34.42,treatment,0,17.49
1871,36,Male,Referral,Basic,11,0.177,10.34,10.44,20.78,treatment,0,16.78
1872,42,Female,Social Ads,Basic,14,0.113,4.47,5.14,9.61,control,0,44.66
1873,41,Male,Referral,Basic,6,0.186,8.04,4.32,12.36,control,0,50.86
1874,27,Female,Social Ads,Basic,5,0.121,7.66,0.03,7.69,treatment,0,13.68
1875,73,Female,Social Ads,Basic,3,0.062,12.69,3.91,16.6,control,0,22.28
1876,52,Female,Social Ads,Gold,14,0.232,14.35,6.3,20.65,treatment,0,24.17
1877,38,Male,Referral,Basic,10,0.222,5.48,1.0,6.48,treatment,0,22.68
1878,30,Male,Referral,Basic,16,0.218,6.89,2.08,8.97,control,0,19.3
1879,30,Female,Social Ads,Basic,9,0.253,3.81,4.38,8.19,treatment,0,38.99
1880,44,Female,Referral,Gold,15,0.181,10.97,2.13,13.1,treatment,0,43.77
1881,61,Female,Influencer,Silver,15,0.244,13.58,2.35,15.93,treatment,1,22.07
1882,50,Male,Referral,Silver,5,0.219,14.48,3.09,17.57,treatment,1,33.06
1883,51,Female,Influencer,Basic,3,0.149,12.54,2.31,14.85,treatment,0,67.13
1884,48,Male,Organic Search,Silver,6,0.382,20.87,0.25,21.12,treatment,0,40.0
1885,44,Male,Organic Search,Silver,8,0.121,5.52,4.57,10.09,control,0,35.96
1886,34,Female,Influencer,Basic,6,0.142,21.13,14.67,35.8,treatment,0,48.06
1887,37,Female,Organic Search,Silver,8,0.218,6.56,4.2,10.76,control,0,17.77
1888,58,Female,Influencer,Basic,11,0.142,17.24,1.41,18.65,treatment,0,98.21
1889,40,Male,Social Ads,Gold,11,0.268,11.65,2.63,14.28,control,0,22.56
1890,34,Male,Referral,Silver,8,0.158,7.64,7.97,15.61,treatment,0,47.13
1891,39,Male,Social Ads,Basic,12,0.262,8.8,10.19,18.99,control,0,33.54
1892,29,Female,Organic Search,Basic,5,0.109,4.78,4.19,8.97,treatment,0,30.6
1893,38,Female,Referral,Basic,5,0.291,5.98,13.1,19.08,control,0,18.64
1894,52,Female,Influencer,Silver,16,0.038,3.81,5.73,9.54,treatment,0,59.11
1895,32,Male,Referral,Basic,5,0.18,17.75,1.72,19.47,control,0,35.79
1896,40,Female,Social Ads,Gold,12,0.141,26.3,7.69,33.99,treatment,1,54.3
1897,45,Female,Organic Search,Silver,9,0.345,5.13,5.04,10.17,treatment,0,33.6
1898,65,Male,Influencer,Gold,9,0.215,3.86,1.61,5.47,control,1,39.82
1899,30,Female,Organic Search,Gold,14,0.051,2.14,0.33,2.47,control,0,14.76
1900,30,Female,Referral,Basic,3,0.34,17.98,4.46,22.44,treatment,1,47.63
1901,40,Female,Referral,Basic,10,0.26,11.0,3.2,14.2,treatment,0,60.19
1902,59,Female,Referral,Basic,1,0.038,10.97,3.64,14.61,control,0,28.33
1903,36,Male,Influencer,Basic,3,0.15,20.45,4.79,25.24,treatment,0,37.04
1904,50,Female,Social Ads,Silver,14,0.139,10.43,5.61,16.04,treatment,1,33.85
1905,29,Female,Referral,Basic,3,0.097,9.04,3.55,12.59,control,0,47.6
1906,25,Female,Social Ads,Silver,10,0.163,5.31,4.74,10.05,control,1,14.33
1907,47,Male,Social Ads,Gold,14,0.121,7.97,6.6,14.57,control,0,32.5
1908,43,Male,Social Ads,Silver,7,0.21,26.86,2.51,29.37,treatment,0,19.93
1909,24,Male,Social Ads,Basic,11,0.317,5.16,26.75,31.91,treatment,0,21.52
1910,28,Female,Social Ads,Basic,5,0.189,6.9,9.42,16.32,control,0,19.12
1911,25,Female,Social Ads,Gold,13,0.176,16.8,5.15,21.95,treatment,1,32.06
1912,35,Male,Social Ads,Silver,7,0.082,16.93,6.87,23.8,control,0,35.42
1913,66,Female,Social Ads,Basic,3,0.129,5.97,4.89,10.86,control,0,19.25
1914,42,Male,Organic Search,Silver,7,0.326,5.05,3.15,8.2,control,0,27.57
1915,56,Female,Organic Search,Silver,8,0.064,16.08,2.53,18.61,control,0,35.74
1916,24,Female,Organic Search,Basic,4,0.091,10.68,1.56,12.24,control,0,30.11
1917,47,Male,Referral,Basic,5,0.266,9.93,1.45,11.38,control,0,24.06
1918,29,Female,Referral,Basic,14,0.094,15.52,8.0,23.52,control,0,18.92
1919,37,Female,Referral,Silver,11,0.19,10.92,6.56,17.48,treatment,1,16.64
1920,36,Female,Social Ads,Basic,4,0.285,11.54,6.08,17.62,control,0,18.86
1921,43,Male,Influencer,Silver,6,0.032,17.23,3.78,21.01,treatment,0,41.68
1922,38,Female,Social Ads,Basic,4,0.089,13.42,9.28,22.7,control,0,20.97
1923,25,Female,Influencer,Basic,4,0.071,7.85,1.87,9.72,treatment,0,44.51
1924,25,Female,Social Ads,Basic,3,0.261,9.63,10.3,19.93,control,0,11.93
1925,22,Male,Social Ads,Basic,7,0.328,12.33,1.73,14.06,treatment,1,37.64
1926,26,Male,Social Ads,Silver,9,0.131,16.98,8.59,25.57,control,0,35.78
1927,50,Female,Social Ads,Silver,5,0.217,6.74,3.01,9.75,treatment,0,33.72
1928,35,Male,Social Ads,Basic,3,0.415,31.96,4.03,35.99,control,1,26.63
1929,28,Female,Influencer,Basic,10,0.079,5.74,11.27,17.01,treatment,0,76.98
1930,43,Female,Social Ads,Silver,10,0.256,3.47,7.98,11.45,treatment,1,37.6
1931,40,Female,Social Ads,Basic,3,0.089,29.54,3.68,33.22,treatment,0,24.2
1932,37,Male,Referral,Silver,14,0.223,3.31,2.97,6.28,treatment,1,26.3
1933,26,Male,Referral,Silver,6,0.478,11.51,2.6,14.11,treatment,0,18.69
1934,45,Male,Organic Search,Basic,4,0.09,15.71,0.83,16.54,control,0,47.05
1935,26,Female,Influencer,Gold,14,0.07,3.45,0.47,3.92,control,1,27.27
1936,44,Female,Referral,Silver,6,0.338,20.69,14.29,34.98,control,0,26.11
1937,51,Male,Organic Search,Silver,11,0.053,7.58,2.2,9.78,control,1,39.46
1938,66,Female,Organic Search,Gold,10,0.069,8.75,0.88,9.63,treatment,0,52.59
1939,18,Female,Organic Search,Silver,12,0.319,12.52,2.55,15.07,control,0,20.26
1940,18,Male,Organic Search,Silver,7,0.186,0.84,0.54,1.38,control,0,13.33
1941,45,Female,Influencer,Gold,10,0.251,12.09,3.55,15.64,control,1,41.67
1942,60,Male,Organic Search,Basic,7,0.095,7.72,3.25,10.97,treatment,0,15.69
1943,31,Female,Organic Search,Basic,6,0.117,22.97,1.03,24.0,treatment,1,28.54
1944,18,Male,Social Ads,Basic,5,0.168,20.34,18.13,38.47,control,0,16.54
1945,41,Male,Organic Search,Gold,17,0.015,12.41,7.52,19.93,treatment,1,21.82
1946,48,Female,Influencer,Basic,10,0.247,10.62,2.38,13.0,control,0,49.67
1947,36,Male,Influencer,Basic,8,0.132,18.96,24.44,43.4,control,1,24.54
1948,42,Female,Social Ads,Basic,4,0.148,19.58,2.11,21.69,treatment,0,46.72
1949,32,Female,Organic Search,Silver,19,0.135,8.58,8.01,16.59,control,0,39.98
1950,36,Female,Organic Search,Basic,2,0.378,10.47,1.07,11.54,control,0,24.88
1951,46,Male,Influencer,Basic,6,0.263,10.77,4.21,14.98,control,0,55.07
1952,37,Female,Referral,Silver,8,0.055,1.88,6.7,8.58,treatment,1,26.24
1953,36,Male,Organic Search,Basic,5,0.033,13.04,2.22,15.26,treatment,0,19.51
1954,54,Male,Referral,Gold,16,0.178,19.26,5.79,25.05,treatment,1,58.37
1955,42,Male,Organic Search,Silver,11,0.057,17.05,3.74,20.79,treatment,0,25.35
1956,43,Male,Referral,Basic,5,0.231,3.47,7.11,10.58,control,0,22.52
1957,22,Male,Organic Search,Silver,11,0.188,11.55,0.59,12.14,treatment,0,20.05
1958,68,Male,Organic Search,Basic,8,0.161,10.98,8.72,19.7,control,0,21.28
1959,34,Female,Influencer,Silver,7,0.106,10.7,6.07,16.77,treatment,0,36.82
1960,29,Male,Organic Search,Basic,6,0.148,10.16,0.66,10.82,treatment,0,22.76
1961,44,Female,Referral,Silver,7,0.157,4.81,5.32,10.13,control,0,55.12
1962,26,Male,Organic Search,Basic,17,0.295,1.81,0.68,2.49,treatment,0,18.36
1963,41,Male,Social Ads,Basic,2,0.186,18.24,12.44,30.68,control,0,19.45
1964,35,Female,Organic Search,Silver,8,0.186,27.12,11.24,38.36,treatment,0,35.66
1965,51,Female,Social Ads,Basic,3,0.125,4.22,0.35,4.57,control,0,11.45
1966,49,Female,Influencer,Basic,11,0.155,32.61,3.19,35.8,control,1,48.12
1967,44,Female,Organic Search,Basic,3,0.224,18.73,6.24,24.97,treatment,0,22.52
1968,39,Male,Organic Search,Silver,5,0.149,9.8,6.27,16.07,treatment,1,22.24
1969,38,Male,Social Ads,Gold,14,0.14,16.19,2.02,18.21,treatment,0,21.98
1970,61,Female,Social Ads,Gold,15,0.065,15.52,4.53,20.05,treatment,0,19.58
1971,58,Male,Referral,Basic,12,0.043,20.16,4.88,25.04,treatment,0,27.96
1972,22,Female,Organic Search,Basic,8,0.293,16.73,16.2,32.93,treatment,0,59.42
1973,32,Male,Social Ads,Basic,2,0.254,19.18,6.22,25.4,control,0,12.75
1974,51,Female,Social Ads,Basic,7,0.249,14.01,3.74,17.75,treatment,0,22.54
1975,45,Female,Organic Search,Basic,5,0.283,5.29,5.69,10.98,control,0,28.01
1976,32,Female,Organic Search,Basic,9,0.095,20.43,1.7,22.13,treatment,0,33.2
1977,34,Male,Referral,Basic,5,0.326,23.41,5.47,28.88,treatment,0,42.65
1978,66,Female,Social Ads,Gold,11,0.28,6.17,3.02,9.19,treatment,0,40.86
1979,18,Male,Organic Search,Silver,10,0.055,17.27,3.98,21.25,control,1,23.82
1980,61,Female,Influencer,Basic,13,0.243,9.2,0.76,9.96,control,0,38.01
1981,51,Female,Organic Search,Silver,9,0.307,18.63,10.7,29.33,control,1,29.9
1982,48,Female,Referral,Basic,4,0.198,10.3,10.94,21.24,treatment,0,89.38
1983,31,Male,Referral,Silver,10,0.111,14.08,2.06,16.14,treatment,0,22.96
1984,32,Male,Social Ads,Silver,18,0.038,8.59,2.94,11.53,control,0,30.54
1985,32,Female,Organic Search,Basic,3,0.229,8.35,24.77,33.12,treatment,0,20.28
1986,34,Female,Influencer,Silver,8,0.198,25.56,9.37,34.93,treatment,1,17.58
1987,35,Male,Social Ads,Basic,9,0.074,9.03,3.16,12.19,treatment,0,30.76
1988,35,Female,Organic Search,Basic,4,0.021,21.87,6.02,27.89,treatment,0,17.78
1989,38,Female,Referral,Gold,14,0.169,10.7,4.48,15.18,treatment,0,103.1
1990,54,Female,Referral,Basic,4,0.063,6.91,9.43,16.34,control,0,32.4
1991,18,Female,Influencer,Basic,8,0.208,9.95,6.34,16.29,treatment,0,51.34
1992,36,Female,Organic Search,Basic,8,0.102,10.06,4.4,14.46,control,0,24.67
1993,28,Female,Referral,Basic,5,0.154,8.01,1.02,9.03,control,0,13.85
1994,63,Female,Organic Search,Silver,7,0.214,10.39,2.11,12.5,treatment,0,33.82
1995,39,Female,Organic Search,Basic,4,0.06,14.02,15.28,29.3,treatment,0,30.36
1996,42,Male,Social Ads,Basic,9,0.127,22.85,1.03,23.88,treatment,0,25.92
1997,45,Male,Organic Search,Gold,13,0.037,6.94,0.68,7.62,treatment,1,72.54
1998,36,Female,Organic Search,Basic,9,0.082,2.73,5.83,8.56,control,0,36.69
1999,18,Female,Social Ads,Silver,8,0.224,19.25,12.03,31.28,treatment,1,23.52
2000,41,Female,Social Ads,Silver,14,0.17,6.21,10.71,16.92,treatment,0,35.77
2001,27,Female,Social Ads,Gold,13,0.116,8.05,6.85,14.9,treatment,1,17.86
2002,42,Female,Influencer,Silver,10,0.082,10.56,9.67,20.23,treatment,1,35.07
2003,56,Female,Referral,Basic,4,0.247,35.33,10.71,46.04,control,0,48.04
2004,43,Female,Referral,Basic,8,0.148,2.04,9.98,12.02,treatment,1,43.66
2005,22,Female,Organic Search,Basic,9,0.261,22.04,1.3,23.34,treatment,0,40.57
2006,45,Male,Referral,Silver,9,0.14,7.07,5.97,13.04,control,0,15.29
2007,41,Female,Influencer,Silver,5,0.286,4.2,0.67,4.87,control,0,62.98
2008,45,Male,Organic Search,Silver,7,0.276,18.95,11.69,30.64,control,0,20.86
2009,54,Female,Influencer,Basic,13,0.079,18.04,5.74,23.78,control,0,47.45
2010,33,Male,Organic Search,Silver,5,0.049,11.38,7.24,18.62,control,0,32.97
2011,39,Male,Organic Search,Gold,15,0.313,14.47,4.38,18.85,control,1,22.48
2012,44,Female,Social Ads,Silver,12,0.232,23.96,3.14,27.1,control,0,37.07
2013,55,Male,Organic Search,Silver,10,0.225,16.48,8.22,24.7,control,0,36.57
2014,31,Male,Social Ads,Basic,8,0.027,4.56,26.04,30.6,control,0,22.26
2015,20,Female,Organic Search,Basic,3,0.184,5.01,4.63,9.64,treatment,1,19.76
2016,18,Female,Social Ads,Basic,7,0.162,18.0,2.03,20.03,treatment,1,12.18
2017,40,Male,Referral,Silver,22,0.098,13.93,5.52,19.45,control,1,45.79
2018,45,Male,Referral,Silver,8,0.217,12.91,5.59,18.5,control,1,51.13
2019,48,Female,Influencer,Basic,11,0.149,10.75,0.04,10.79,control,0,31.8
2020,40,Female,Influencer,Basic,8,0.176,8.29,12.72,21.01,control,0,32.14
2021,40,Male,Social Ads,Silver,13,0.311,3.45,5.66,9.11,control,0,43.1
2022,24,Male,Organic Search,Basic,5,0.275,1.76,7.24,9.0,control,0,18.77
2023,35,Female,Organic Search,Basic,4,0.198,4.89,13.85,18.74,control,0,15.3
2024,53,Male,Influencer,Gold,9,0.141,6.21,15.39,21.6,treatment,1,36.06
2025,37,Male,Referral,Silver,5,0.107,5.84,0.31,6.15,control,0,24.35
2026,64,Female,Referral,Basic,3,0.389,3.77,10.12,13.89,control,0,38.96
2027,24,Female,Influencer,Basic,12,0.308,1.04,0.95,1.99,treatment,1,26.69
2028,43,Male,Referral,Basic,12,0.153,1.21,2.95,4.16,treatment,1,20.53
2029,32,Male,Social Ads,Basic,5,0.109,2.9,6.35,9.25,control,0,25.86
2030,32,Male,Social Ads,Silver,16,0.263,20.83,8.05,28.88,treatment,1,40.69
2031,44,Male,Organic Search,Silver,22,0.364,15.72,9.84,25.56,control,0,58.85
2032,38,Male,Social Ads,Silver,9,0.277,15.07,1.22,16.29,treatment,0,11.47
2033,54,Female,Social Ads,Silver,9,0.11,22.6,0.91,23.51,treatment,1,40.2
2034,41,Male,Social Ads,Silver,5,0.114,3.24,23.62,26.86,control,0,23.18
2035,59,Male,Social Ads,Silver,6,0.051,14.16,3.78,17.94,control,0,12.33
2036,24,Male,Influencer,Silver,6,0.206,11.25,4.15,15.4,control,0,42.68
2037,37,Female,Social Ads,Silver,6,0.099,6.99,7.32,14.31,control,0,14.17
2038,47,Male,Social Ads,Gold,16,0.079,3.8,1.01,4.81,treatment,0,14.52
2039,38,Female,Social Ads,Basic,3,0.078,6.89,11.46,18.35,control,0,33.49
2040,31,Male,Social Ads,Basic,11,0.03,8.18,14.28,22.46,treatment,0,21.8
2041,44,Female,Social Ads,Basic,4,0.078,3.89,16.1,19.99,treatment,0,13.44
2042,43,Male,Influencer,Silver,18,0.135,2.36,7.81,10.17,control,0,45.12
2043,55,Female,Influencer,Silver,8,0.133,3.11,2.69,5.8,control,0,39.24
2044,58,Male,Organic Search,Gold,11,0.136,19.98,4.25,24.23,control,0,42.33
2045,28,Female,Referral,Silver,7,0.148,25.27,3.74,29.01,control,0,19.11
2046,23,Female,Organic Search,Basic,5,0.077,9.52,3.62,13.14,control,0,32.24
2047,18,Female,Referral,Gold,11,0.228,7.0,4.08,11.08,control,0,39.55
2048,48,Female,Organic Search,Basic,2,0.084,2.99,27.14,30.13,treatment,0,26.7
2049,53,Male,Social Ads,Gold,17,0.327,3.28,4.09,7.37,treatment,1,44.5
2050,52,Male,Influencer,Gold,21,0.144,12.67,14.57,27.24,control,0,47.74
2051,22,Female,Referral,Silver,10,0.092,9.49,19.44,28.93,treatment,0,34.62
2052,38,Male,Social Ads,Basic,6,0.132,18.65,2.7,21.35,treatment,0,35.46
2053,57,Male,Social Ads,Basic,4,0.27,5.69,10.9,16.59,treatment,0,15.22
2054,39,Female,Influencer,Basic,14,0.167,7.24,4.99,12.23,treatment,0,89.72
2055,33,Male,Organic Search,Silver,14,0.133,13.3,5.22,18.52,treatment,0,28.77
2056,34,Female,Influencer,Basic,5,0.298,4.35,13.25,17.6,treatment,0,51.45
2057,58,Female,Organic Search,Gold,14,0.174,3.95,5.26,9.21,control,1,28.06
2058,39,Female,Organic Search,Silver,15,0.099,9.87,2.53,12.4,treatment,1,86.42
2059,31,Male,Influencer,Basic,3,0.066,22.09,8.04,30.13,treatment,1,33.3
2060,49,Male,Organic Search,Basic,4,0.222,12.5,2.18,14.68,control,0,29.45
2061,19,Female,Influencer,Basic,2,0.386,4.62,19.25,23.87,control,0,21.42
2062,44,Female,Influencer,Silver,11,0.246,3.93,1.37,5.3,control,0,43.91
2063,38,Male,Influencer,Basic,7,0.037,12.25,3.36,15.61,control,0,40.96
2064,27,Female,Social Ads,Silver,9,0.12,9.92,5.53,15.45,treatment,0,19.45
2065,51,Female,Influencer,Silver,9,0.058,7.73,10.49,18.22,treatment,0,73.09
2066,38,Female,Organic Search,Gold,14,0.295,12.78,0.6,13.38,control,1,39.95
2067,63,Male,Social Ads,Silver,7,0.085,7.22,8.57,15.79,treatment,0,25.13
2068,29,Male,Social Ads,Silver,10,0.129,8.63,3.86,12.49,control,0,10.3
2069,38,Female,Social Ads,Basic,8,0.257,11.2,14.42,25.62,treatment,0,15.91
2070,27,Female,Organic Search,Basic,6,0.289,18.04,11.02,29.06,treatment,0,32.0
2071,18,Male,Referral,Basic,3,0.299,7.95,9.77,17.72,treatment,0,43.43
2072,58,Female,Referral,Basic,3,0.248,35.67,4.09,39.76,control,0,25.95
2073,48,Male,Referral,Gold,16,0.058,12.44,10.37,22.81,treatment,0,58.44
2074,59,Male,Organic Search,Silver,7,0.19,7.28,0.25,7.53,treatment,0,26.9
2075,26,Male,Referral,Silver,7,0.287,15.17,15.2,30.37,control,0,26.1
2076,27,Male,Influencer,Basic,7,0.097,6.82,8.81,15.63,control,0,61.24
2077,18,Male,Social Ads,Gold,14,0.436,19.44,15.87,35.31,treatment,0,36.11
2078,69,Female,Organic Search,Silver,6,0.165,14.23,12.65,26.88,treatment,0,27.72
2079,50,Female,Social Ads,Basic,2,0.466,8.13,1.45,9.58,control,0,20.28
2080,61,Male,Referral,Basic,3,0.149,13.9,8.15,22.05,control,1,39.25
2081,40,Female,Social Ads,Silver,11,0.205,6.9,3.28,10.18,treatment,1,30.04
2082,42,Male,Organic Search,Basic,8,0.113,9.16,1.51,10.67,control,1,31.67
2083,36,Female,Organic Search,Basic,1,0.275,3.78,7.71,11.49,treatment,0,25.7
2084,20,Female,Influencer,Basic,3,0.065,14.55,5.88,20.43,treatment,0,30.33
